order_id,customer_id,order_date,total_amount
2477,31,2020-06-10,32.86998453487472
2478,434,2019-06-16,357.36042696343617
2479,287,2022-11-08,434.8440480175327
2480,275,2022-08-31,478.8577245206199
2481,111,2019-09-20,61.491966254012915
2482,250,2019-05-28,187.6562076035059
2483,157,2023-08-24,141.18434866298838
2484,143,2022-11-16,340.3815882934917
2485,275,2021-09-17,95.25363025496942
2486,190,2024-01-02,176.9254037816197
2487,456,2022-07-05,212.53669903423824
2488,267,2016-12-09,144.3737780495675
2489,446,2017-06-27,407.34906422644667
2490,278,2018-10-28,142.64884691606295
2491,77,2019-07-05,334.6084569882122
2492,276,2023-06-07,133.86183747729376
2493,214,2024-04-20,179.88663608745674
2494,423,2022-06-02,377.8257165964589
2495,283,2020-12-16,422.2656691543758
2496,227,2024-10-09,263.87100120889966
2497,283,2022-02-13,279.0674845889415
2498,320,2024-04-21,458.5616344843367
2499,167,2019-05-25,87.92183705848446
2500,242,2018-02-12,370.01461834287795
2501,267,2019-07-20,149.22620735008442
2502,422,2020-09-11,402.98628576140595
2503,330,2017-10-30,260.4064501349875
2504,123,2024-04-24,444.0703287734709
2505,61,2024-05-26,179.77021722924314
2506,41,2019-06-16,218.16680319313133
2507,66,2024-02-08,228.0865220316938
2508,68,2020-09-13,279.7363487219009
2509,489,2019-04-18,243.74817329397763
2510,150,2017-02-14,420.2816517808782
2511,111,2021-09-15,163.20940700226978
2512,197,2022-05-09,462.2043744030851
2513,373,2024-03-07,317.4784159346504
2514,159,2022-10-21,326.8974389884754
2515,40,2020-04-28,308.9094919632374
2516,468,2022-02-27,396.5037588168027
2517,358,2018-02-13,195.95767366825993
2518,316,2021-06-14,175.2747061635873
2519,496,2024-07-12,126.85662564311541
2520,23,2023-12-17,287.33788769671753
2521,431,2018-08-04,192.01868764270355
2522,43,2020-10-30,127.31642459738657
2523,146,2022-01-17,457.1125127282828
2524,449,2020-10-09,72.93995518300295
2525,289,2023-09-02,91.87117278909284
2526,334,2018-10-31,487.37127186600856
2527,31,2019-11-22,113.21121679106543
2528,166,2018-06-13,100.4145936972952
2529,451,2021-04-21,481.0198964818036
2530,496,2017-11-02,499.7948119957906
2531,232,2017-04-23,29.505052407422987
2532,79,2022-08-31,475.8833701915982
2533,286,2021-01-02,81.48046286950401
2534,454,2021-04-18,329.4809687708337
2535,453,2022-12-20,40.42928027148831
2536,285,2023-07-15,496.824024930774
2537,56,2021-12-07,296.25848764821524
2538,478,2023-04-26,330.816735342212
2539,360,2021-02-11,447.9211142828321
2540,168,2023-08-02,485.1850840965916
2541,59,2017-01-03,177.34245679560297
2542,159,2020-11-18,334.2853878102468
2543,199,2021-06-29,110.72894686981464
2544,179,2021-04-09,58.06548366131132
2545,475,2024-01-05,445.77714091568674
2546,419,2023-03-13,26.494875961558826
2547,191,2021-01-07,460.0853045534181
2548,296,2016-12-12,442.74000612684847
2549,210,2020-07-30,85.25585619537937
2550,74,2018-08-25,485.9089495895297
2551,283,2019-04-11,282.9419721084236
2552,353,2017-08-29,121.14905898028034
2553,302,2020-07-31,313.06306298050663
2554,310,2023-07-03,326.1116612673281
2555,356,2024-04-03,269.4215437158547
2556,33,2021-06-28,384.39702004480677
2557,387,2019-04-26,396.7518302810181
2558,345,2021-12-31,253.11142368349738
2559,155,2020-11-01,422.40258208054104
2560,117,2019-04-29,436.09232280585945
2561,8,2021-04-14,439.1890033335247
2562,425,2019-08-16,225.22698707477488
2563,221,2019-03-08,246.66906595556458
2564,458,2019-05-03,492.3073118294865
2565,279,2018-08-23,401.6542993479403
2566,236,2022-09-10,67.39723808985211
2567,409,2020-09-06,159.08651892841183
2568,193,2018-01-30,153.78614858548252
2569,400,2021-06-12,237.96044579453448
2570,337,2018-09-12,380.26161064515316
2571,123,2019-12-11,334.4185707332818
2572,322,2024-08-09,270.8872310758204
2573,268,2020-01-22,340.9336381679472
2574,297,2023-01-18,112.98531087564962
2575,188,2024-09-24,352.3396869738439
2576,390,2020-09-15,194.26567775967945
2577,309,2017-03-25,403.1035366067182
2578,359,2020-11-25,119.5990384614565
2579,244,2019-07-01,404.53766918053395
2580,162,2022-05-14,79.40040532007148
2581,488,2024-01-12,123.00953943097609
2582,25,2023-03-09,58.30228755124109
2583,46,2020-11-09,36.73639768623714
2584,444,2018-10-19,244.5939130437408
2585,397,2019-03-26,178.3365448021209
2586,7,2018-07-21,32.264637293272216
2587,287,2019-04-23,489.7976196242105
2588,461,2020-07-16,178.0496892122542
2589,233,2022-04-23,26.73142612695484
2590,227,2021-07-18,296.9631019694645
2591,435,2024-01-20,484.3094477112454
2592,285,2017-01-16,89.74862885490279
2593,446,2021-04-13,199.1587485343282
2594,496,2023-07-16,471.80293891593493
2595,316,2021-09-26,238.87620883905652
2596,487,2020-11-25,354.039517872766
2597,497,2024-11-21,283.39433474052754
2598,94,2021-02-23,103.83585810005962
2599,229,2018-06-01,23.199311971127905
2600,357,2019-02-06,420.277063221681
2601,146,2019-02-07,184.17783484168194
2602,15,2024-11-02,107.64930989522071
2603,77,2018-06-24,283.6221042451254
2604,449,2022-04-26,185.1956053573559
2605,122,2022-09-03,237.95609382851916
2606,233,2021-12-04,498.9409386644516
2607,359,2019-02-04,24.41817176175128
2608,437,2017-08-04,247.1857411581813
2609,491,2017-03-26,407.96313075254875
2610,185,2018-05-10,184.58643507230533
2611,164,2017-02-17,380.7661635775343
2612,136,2024-11-08,55.19457377468518
2613,48,2020-02-29,299.3246354577882
2614,405,2022-03-01,270.7162869373689
2615,12,2023-07-18,384.0127481078179
2616,425,2019-03-12,202.96399186384465
2617,122,2018-02-22,166.88761464843122
2618,324,2018-03-31,490.1942796923741
2619,206,2023-12-22,445.31562828202027
2620,180,2019-03-26,133.45446642394845
2621,333,2019-04-09,324.0020352372732
2622,437,2020-11-18,491.89407186159514
2623,69,2018-08-30,250.39781124832078
2624,244,2024-08-23,255.86414873407548
2625,138,2022-01-28,397.3945329425177
2626,36,2024-01-27,142.68731560971304
2627,98,2020-04-25,71.18787120297164
2628,229,2019-03-12,178.48012393396243
2629,64,2021-10-31,231.04051477065576
2630,116,2021-12-23,80.61014944440853
2631,186,2018-03-01,293.21944115174813
2632,277,2022-10-04,179.93050604671646
2633,366,2018-04-22,33.71010647446303
2634,95,2021-11-28,399.274610283792
2635,460,2021-09-02,269.62268881609236
2636,163,2022-05-21,262.91035795828424
2637,183,2017-01-09,321.7125945474513
2638,23,2019-11-01,206.4944224195303
2639,276,2018-12-11,210.5908211780997
2640,10,2022-04-21,449.05085850073414
2641,13,2017-03-19,294.91098207700526
2642,178,2019-04-08,380.356241033433
2643,110,2020-04-16,265.9905128631923
2644,158,2017-12-09,128.95979703927267
2645,177,2022-12-06,144.93410299107217
2646,252,2019-11-12,227.03058046894054
2647,11,2018-11-22,217.76138309785168
2648,73,2019-10-14,225.1804215041481
2649,21,2017-12-05,255.41484161673276
2650,264,2024-11-18,176.57666398224217
2651,447,2018-09-14,178.53096677358332
2652,420,2022-10-28,493.9631681012217
2653,356,2019-11-05,428.6384081735993
2654,130,2017-11-08,257.004279828177
2655,405,2017-08-18,73.94593044171371
2656,402,2022-08-23,421.8783134337519
2657,27,2022-04-25,358.27112004454966
2658,40,2024-08-08,241.1703395404013
2659,30,2017-10-29,468.40327409171573
2660,225,2024-10-26,198.13626177446486
2661,27,2023-04-18,87.80550830408485
2662,286,2021-03-21,311.4372901172515
2663,443,2023-06-13,317.27797559015204
2664,388,2022-04-23,481.9060850665928
2665,385,2022-04-28,157.48457745610776
2666,419,2021-02-27,278.71452495101687
2667,381,2020-09-26,257.23467061947173
2668,304,2017-08-20,186.90167984888248
2669,13,2024-08-01,297.3319710300806
2670,241,2024-07-12,167.65358289432268
2671,452,2017-06-23,411.63065791062223
2672,429,2021-07-24,373.3832129423426
2673,325,2020-02-14,346.4371095189081
2674,280,2024-01-08,403.6293863208708
2675,305,2019-12-14,187.5910764990261
2676,103,2016-12-13,380.498472073566
2677,46,2017-11-28,130.70678507325175
2678,356,2018-05-31,476.90624443795105
2679,19,2017-12-13,459.77641995712884
2680,274,2024-02-13,71.92108978608722
2681,87,2018-06-15,213.24182051638212
2682,299,2021-02-22,178.4623312371665
2683,496,2017-05-15,364.9096496154371
2684,239,2024-04-23,235.12508491340876
2685,497,2022-02-23,428.8840424858517
2686,63,2019-08-12,187.34610299395183
2687,205,2019-02-03,440.06867613013145
2688,482,2017-04-16,160.39005729897804
2689,120,2019-05-16,385.81442629728787
2690,422,2018-02-10,39.113091711148016
2691,20,2022-02-24,394.9846318071041
2692,60,2022-06-07,372.51716643677497
2693,69,2023-04-20,58.79821659373653
2694,392,2017-08-05,370.86652172819436
2695,66,2017-12-10,98.18372130598128
2696,264,2020-09-07,299.0823046709141
2697,417,2022-03-12,228.2046240607311
2698,341,2019-11-16,482.24366559450596
2699,47,2017-06-29,260.74420827025085
2700,435,2021-11-11,47.16632400707171
2701,234,2023-03-08,473.9901594992726
2702,3,2018-03-20,296.3872886100319
2703,340,2023-03-02,108.60810493141379
2704,32,2017-07-02,483.16182949963365
2705,137,2020-04-23,405.10298152249356
2706,461,2022-02-14,29.705765559717676
2707,126,2022-01-13,243.68736065908638
2708,323,2017-06-08,405.15721661122035
2709,362,2019-02-03,376.8846942498164
2710,452,2024-08-05,39.71902963505759
2711,275,2017-12-06,147.95155433494782
2712,21,2023-01-31,330.0395719005926
2713,414,2024-10-14,300.76052193101197
2714,464,2023-07-19,371.6493762395079
2715,488,2017-02-14,188.20951470577896
2716,318,2019-10-29,138.1247706622505
2717,470,2021-01-18,142.61095499723103
2718,489,2019-06-10,494.848926958975
2719,105,2023-09-23,117.99463320707993
2720,117,2018-07-16,62.46789085317624
2721,259,2018-03-13,474.1223225502472
2722,256,2023-10-19,101.76122904199553
2723,280,2020-11-16,492.53907000749797
2724,260,2018-10-11,499.5633187536237
2725,194,2020-02-01,440.24928767713345
2726,178,2023-03-23,104.27851171745266
2727,37,2023-07-20,412.3190378451182
2728,272,2018-05-09,163.5499313848361
2729,496,2023-09-23,478.8561772151213
2730,127,2024-09-05,439.27882750126133
2731,470,2020-04-13,110.21166459161046
2732,54,2019-06-05,223.5712670555912
2733,230,2023-01-10,329.03036394692765
2734,86,2022-08-02,72.01083634623566
2735,165,2024-03-12,437.8643136019807
2736,80,2020-10-27,492.5088833019908
2737,454,2020-02-24,347.93543025594573
2738,83,2017-12-31,122.06111914254741
2739,205,2021-01-30,135.28084601380337
2740,429,2019-05-19,296.09330510734475
2741,297,2023-08-08,471.6860697654942
2742,374,2020-11-10,414.22116779312455
2743,474,2021-06-26,50.66559972648997
2744,304,2022-02-17,242.6540861919494
2745,58,2022-10-25,475.7091260528708
2746,321,2021-08-17,370.9097299989637
2747,175,2019-12-28,147.43321775631577
2748,5,2023-12-06,214.55606960713416
2749,268,2022-03-14,300.02842602179317
2750,276,2017-10-04,237.6513832671042
2751,119,2019-06-28,491.70259838184086
2752,53,2020-01-06,44.82026305420771
2753,141,2017-03-05,239.04555179473985
2754,353,2018-12-29,37.00187312195028
2755,37,2023-06-25,345.2272342833462
2756,433,2017-03-12,123.26894977354664
2757,250,2017-03-02,91.13755219928478
2758,165,2018-05-18,317.30616769686685
2759,375,2016-12-26,282.6022994267011
2760,451,2020-10-11,62.12328090981135
2761,441,2021-08-06,356.37773638078374
2762,338,2018-11-02,89.9163721054876
2763,80,2024-07-27,465.17821991975967
2764,231,2022-05-06,421.2561122761385
2765,358,2017-11-09,230.19216862617475
2766,219,2021-06-06,184.70813345760988
2767,201,2018-12-29,422.89775359053726
2768,365,2017-07-30,496.4843683268692
2769,363,2021-05-14,59.75120597743075
2770,382,2017-09-26,354.2525573625368
2771,422,2017-03-20,216.21658209517597
2772,116,2019-04-12,290.13831462956006
2773,183,2022-05-23,144.62214325427777
2774,210,2021-09-22,477.11004418100646
2775,12,2019-06-01,60.96199172030939
2776,214,2024-06-04,159.02500668190038
2777,167,2022-04-14,449.8853641043247
2778,43,2018-08-15,380.2956021432024
2779,83,2016-12-04,164.2837370208991
2780,71,2019-12-22,78.267460932464
2781,394,2018-02-07,491.33248562496004
2782,196,2017-08-10,85.10926154707138
2783,457,2019-03-01,68.18570866985475
2784,196,2022-03-12,299.22477540456447
2785,455,2017-05-01,405.91991309794963
2786,448,2022-09-24,119.11914022360784
2787,256,2022-02-03,399.3290657664187
2788,47,2022-03-10,42.15499544454836
2789,5,2018-01-16,303.5909555127994
2790,169,2020-10-29,499.68505936102906
2791,485,2019-04-26,235.00243193790521
2792,404,2017-07-28,467.2097180877789
2793,53,2024-08-10,176.1132817043543
2794,7,2020-05-19,188.0926732072752
2795,483,2021-08-26,300.8762794556501
2796,155,2016-12-05,82.75874280829066
2797,21,2019-10-30,283.83502949115024
2798,223,2019-05-10,291.24178161134614
2799,487,2023-01-02,45.64414337553403
2800,449,2021-01-08,222.18219737203972
2801,472,2023-01-26,295.51703397624294
2802,359,2018-12-12,119.39931264152371
2803,346,2017-06-12,221.67094304977263
2804,248,2024-06-04,198.58673482992208
2805,298,2018-05-16,286.7087243496554
2806,75,2018-02-25,495.79096134994836
2807,217,2021-03-26,180.33424383578918
2808,407,2017-08-03,133.2780299434824
2809,191,2020-11-06,434.06832995826716
2810,294,2020-03-13,115.18056111336888
2811,438,2017-09-08,90.71795851387675
2812,434,2017-05-12,124.1799223596287
2813,211,2021-03-28,223.1266145632112
2814,148,2021-06-28,44.40641019229061
2815,222,2020-11-28,56.48368236443144
2816,76,2019-04-21,382.63647685254205
2817,166,2020-12-02,155.22849289486305
2818,343,2021-11-16,97.40957373725928
2819,7,2018-01-11,431.3076706424726
2820,244,2022-11-25,112.79061725004414
2821,463,2021-03-18,94.02175594668323
2822,444,2020-12-23,217.51929163837548
2823,193,2020-10-11,485.1559272584125
2824,70,2022-08-22,325.5148606096867
2825,115,2024-07-21,413.6867538155481
2826,393,2018-06-25,247.73052208533645
2827,253,2018-02-03,458.958286305645
2828,407,2020-06-28,331.26014846762297
2829,192,2023-10-10,342.0872159171493
2830,417,2023-10-02,233.7546754267186
2831,214,2017-04-23,216.47829878384437
2832,378,2020-03-29,246.66686442532165
2833,200,2018-02-27,350.94287109735495
2834,385,2020-12-06,75.1755539775169
2835,369,2020-02-22,326.61258787703133
2836,411,2023-01-09,477.5457085629475
2837,83,2019-08-17,222.4730207182782
2838,362,2024-03-01,257.4060957700492
2839,231,2018-03-24,340.5556982435663
2840,478,2018-02-16,234.11066085423914
2841,161,2017-08-10,297.5346034699627
2842,42,2024-11-27,414.4635340063097
2843,113,2023-05-23,295.9270255376233
2844,463,2018-09-30,304.39985389422975
2845,166,2017-09-09,229.98268994237665
2846,411,2020-01-01,445.685540613933
2847,417,2020-12-28,323.1380879909267
2848,2,2023-09-04,383.36824099962763
2849,418,2019-12-07,428.40990506767236
2850,406,2023-09-05,337.62954078256047
2851,158,2021-08-24,106.48828787350142
2852,427,2023-02-24,357.2496945447082
2853,3,2017-12-31,95.7927637768662
2854,464,2020-09-19,197.4801565892474
2855,29,2021-08-07,134.23367070381082
2856,149,2017-03-19,147.88346076690104
2857,106,2018-07-22,86.29180656821791
2858,192,2019-12-19,489.23179727502145
2859,416,2021-10-06,141.89026106749895
2860,370,2019-08-10,115.58035033920447
2861,97,2019-07-27,69.18941457123411
2862,134,2021-07-02,219.27755775826557
2863,126,2018-04-10,324.9246882976779
2864,100,2023-06-17,309.602597958278
2865,199,2023-08-31,456.74801288615316
2866,147,2021-03-14,417.8950897885229
2867,92,2023-03-10,481.9552214443851
2868,257,2023-12-08,253.08498455104717
2869,105,2024-09-16,79.91520991793429
2870,166,2018-06-27,63.637947913044215
2871,292,2023-07-24,27.630231700772647
2872,403,2024-11-07,107.27563852572943
2873,84,2024-05-17,486.4920897748947
2874,82,2020-01-27,477.5546302436611
2875,164,2017-05-12,400.1258653080088
2876,499,2017-06-15,372.3391363650409
2877,430,2020-08-07,86.04858830210902
2878,263,2024-03-21,261.3592816402363
2879,243,2024-06-02,445.07847458727457
2880,51,2024-10-02,61.74534424539152
2881,77,2021-07-31,166.96408287555096
2882,40,2021-03-15,157.23065155769362
2883,427,2020-05-29,445.2084653552686
2884,438,2019-12-05,236.6000149095153
2885,488,2021-04-24,47.650723450935914
2886,371,2017-09-06,337.42968436655946
2887,267,2016-12-14,405.5375407138031
2888,89,2020-04-14,465.56705143508606
2889,410,2018-09-10,123.69209366174957
2890,201,2022-11-21,406.0844161921848
2891,320,2017-02-20,455.43446624206047
2892,60,2017-03-25,157.31314941807173
2893,125,2021-05-29,138.36651277690078
2894,132,2022-12-04,179.0502410572372
2895,331,2023-03-13,289.36639752103235
2896,193,2022-03-04,120.41813880871821
2897,346,2020-10-23,250.44530267959632
2898,345,2017-09-22,171.68494924020857
2899,334,2023-07-15,26.55907077922519
2900,105,2024-02-04,360.9985475841634
2901,406,2022-01-18,160.7110967868594
2902,169,2016-12-09,314.79493821806716
2903,64,2020-09-17,170.03168224821496
2904,344,2017-11-07,290.1326762855798
2905,142,2018-08-06,301.00901863093236
2906,465,2016-12-02,321.80928493778333
2907,400,2021-10-17,312.8550372224198
2908,272,2019-03-20,172.98815771552566
2909,83,2020-03-05,333.1914947506995
2910,149,2022-04-03,44.49038426933836
2911,396,2017-05-24,63.72889738682419
2912,450,2019-07-23,368.6919272223318
2913,87,2022-05-25,354.36158913528897
2914,94,2021-05-11,456.31939618511456
2915,384,2020-02-28,264.80768335044667
2916,124,2022-07-03,476.2589248793524
2917,346,2024-11-02,55.79752186247692
2918,356,2023-05-30,194.64654442235582
2919,259,2022-12-02,110.8645503459946
2920,205,2021-10-31,302.1166979961226
2921,368,2021-09-01,297.38903359304817
2922,65,2019-05-01,360.13494015544177
2923,173,2018-08-04,457.7737367861289
2924,334,2020-12-25,41.774050928090105
2925,351,2021-06-14,204.83817434334608
2926,215,2022-11-06,71.15969059129597
2927,474,2022-07-21,257.51362381539843
2928,107,2021-11-17,322.44658838183074
2929,233,2021-08-11,422.5597775935388
2930,409,2019-01-27,173.13164955813195
2931,248,2020-05-01,167.16323305926707
2932,19,2022-07-05,444.4454555088226
2933,93,2017-03-20,204.95175152132157
2934,427,2020-03-28,63.631125504823075
2935,37,2022-03-16,319.64037121483597
2936,413,2022-09-27,309.115199696446
2937,262,2021-09-22,25.753226883148095
2938,200,2023-03-08,285.2540346151182
2939,404,2024-03-03,327.510200461502
2940,167,2022-08-11,472.9158985646794
2941,71,2017-04-29,431.9641887603449
2942,379,2020-08-31,374.2496287961917
2943,252,2017-08-26,42.20609227937251
2944,35,2022-04-05,225.89691939861717
2945,388,2022-06-01,451.065142668479
2946,295,2019-10-25,456.6047043713829
2947,497,2022-10-01,110.83407513504622
2948,393,2022-12-17,283.48326156061347
2949,169,2017-11-01,394.3776145703775
2950,106,2020-02-29,35.76400661339228
2951,433,2018-10-16,291.3302156753728
2952,322,2018-09-30,178.22349991652078
2953,463,2018-12-13,335.7032379448882
2954,456,2023-08-31,128.9953355843008
2955,91,2021-07-28,487.3586323414121
2956,162,2024-07-11,28.592104087672894
2957,439,2017-07-26,398.4896039249097
2958,453,2024-03-16,247.9807472657233
2959,76,2023-04-10,337.2528952155999
2960,175,2019-02-28,317.4899211756183
2961,345,2021-11-11,416.39801656327097
2962,386,2020-06-28,24.312171295843008
2963,168,2023-04-20,74.26490465657012
2964,438,2017-11-14,363.5872646718941
2965,273,2023-07-09,450.95602174109365
2966,442,2022-12-11,452.72879721682114
2967,29,2021-08-25,73.23214451263391
2968,115,2021-05-06,230.08429397166714
2969,105,2018-03-31,185.87367334327917
2970,383,2023-03-31,92.26312346449185
2971,128,2018-11-13,383.6478753369429
2972,243,2023-11-15,477.617395239423
2973,417,2023-09-11,438.48808766281894
2974,24,2024-01-09,195.2142779660361
2975,296,2017-04-18,235.38559951970979
2976,21,2017-05-21,283.1008233063806
2977,348,2022-05-30,92.10083874771941
2978,308,2018-12-01,269.2253448041439
2979,283,2021-02-24,37.30998187856093
2980,461,2024-04-27,425.0767588853425
2981,22,2023-05-12,112.2356008853478
2982,82,2021-09-15,268.9668120494388
2983,253,2022-12-18,352.99608149100897
2984,328,2020-11-20,477.1346439439542
2985,144,2020-01-17,153.33103532600097
2986,391,2022-06-16,335.7013370787166
2987,342,2024-07-01,431.5235295840398
2988,118,2020-08-30,71.32692681255133
2989,259,2024-10-28,106.11184012992139
2990,120,2018-06-07,465.0809255315928
2991,311,2022-09-15,207.09903715755155
2992,175,2023-09-08,286.06702216370036
2993,157,2018-08-21,451.8079664302096
2994,168,2017-01-02,52.06528176535288
2995,94,2018-05-25,27.68162992935613
2996,285,2020-08-16,192.48894608227954
2997,483,2021-03-02,367.9532602570837
2998,154,2023-06-24,168.6090456360986
2999,159,2022-10-11,79.38777399203315
3000,29,2019-11-15,402.9915508159092
3001,169,2017-03-16,94.80944000805181
3002,316,2022-08-29,37.57599820957559
3003,277,2023-02-05,90.80211640183462
3004,135,2020-02-01,278.1116418951666
3005,386,2017-12-09,136.65184981489114
3006,117,2023-03-03,438.82838555694974
3007,281,2020-03-10,138.85933709470171
3008,67,2021-11-27,322.3732298648309
3009,66,2017-12-30,81.33313083348247
3010,250,2018-05-01,455.3975178435145
3011,442,2020-10-03,38.41512579231248
3012,211,2020-01-01,461.80548852798455
3013,171,2021-06-25,442.6276553729563
3014,375,2024-11-01,114.38057501413228
3015,179,2021-11-20,352.7015204523278
3016,331,2020-06-07,133.4956876663083
3017,434,2019-01-31,459.6029820299531
3018,127,2022-11-22,199.19309878198783
3019,208,2020-04-29,272.7189826318634
3020,325,2023-04-23,143.28410962313626
3021,231,2023-09-27,203.55119379201955
3022,380,2018-03-08,234.84788296114598
3023,424,2024-07-29,44.71519739079927
3024,426,2024-09-06,310.9294469038822
3025,200,2021-08-24,466.8866796555777
3026,368,2018-06-30,136.24718887777001
3027,489,2019-06-11,196.26686826674575
3028,37,2024-01-06,139.74616403093475
3029,483,2022-05-31,186.99772591221088
3030,222,2018-08-21,321.7165566841702
3031,11,2021-02-20,217.27427442276533
3032,199,2020-03-31,354.2788818105626
3033,51,2024-01-09,74.47192947669507
3034,498,2023-08-11,473.9590351234567
3035,436,2024-09-10,261.3879331672582
3036,395,2022-09-05,302.4206799710921
3037,25,2021-04-20,76.91325578698509
3038,48,2017-03-05,47.433497219163755
3039,1,2023-01-19,440.71565478996393
3040,196,2020-08-30,482.13759930841763
3041,209,2017-05-16,418.1529279869622
3042,153,2023-03-11,195.74591857077706
3043,5,2018-09-06,383.4342470419974
3044,232,2017-11-22,348.95699906075157
3045,11,2024-08-11,64.77831922223797
3046,433,2021-10-22,403.43461566364823
3047,319,2020-12-06,499.41043109101355
3048,3,2022-07-05,108.8767071440561
3049,497,2020-11-24,415.43563596635295
3050,477,2023-12-07,430.5735782826235
3051,457,2019-04-14,336.8463185072878
3052,464,2024-11-20,100.37442773261895
3053,79,2023-06-12,276.4774552320669
3054,292,2024-06-17,151.25454759209185
3055,389,2019-04-12,195.91369178729965
3056,233,2019-04-20,317.02493866766366
3057,135,2017-10-07,160.6806412794842
3058,22,2016-12-03,483.59129847939977
3059,103,2020-11-24,208.18664621562525
3060,405,2022-04-09,191.67821545213016
3061,152,2021-05-13,118.08045046570177
3062,362,2020-09-23,168.64247077774795
3063,204,2020-01-15,72.93991459367624
3064,91,2024-08-25,415.868557713361
3065,284,2023-06-06,454.020094789376
3066,250,2019-03-27,488.2789379199585
3067,350,2017-05-18,458.18005761592235
3068,379,2023-03-21,440.0910085924545
3069,349,2019-08-26,70.35232739465768
3070,201,2019-02-11,176.46175374601737
3071,460,2018-04-27,137.7681582050888
3072,320,2018-08-25,462.370385267091
3073,254,2023-05-09,271.3648626439827
3074,64,2019-06-22,271.05436309224683
3075,382,2019-04-10,308.66630768117807
3076,436,2019-02-13,181.65561952698616
3077,29,2017-07-10,486.0662619281122
3078,370,2017-05-08,368.85778875713584
3079,19,2020-12-10,199.0237276943245
3080,398,2024-05-27,388.6993941615983
3081,71,2022-06-04,141.3705542397621
3082,413,2023-08-06,69.41395670629035
3083,32,2021-11-25,85.02341708549692
3084,226,2017-12-18,72.69713347086474
3085,369,2021-11-06,240.92603862095848
3086,338,2019-12-30,235.6746015590851
3087,445,2022-03-21,407.0412316672531
3088,321,2016-12-02,191.6517407337259
3089,207,2020-06-03,460.58488278475403
3090,470,2024-09-26,381.67743032021957
3091,39,2022-04-15,485.2651946539359
3092,211,2024-03-02,268.0182074823002
3093,288,2019-01-21,347.39933832381
3094,174,2023-09-19,51.610776426922165
3095,165,2019-06-06,67.73150108709774
3096,323,2022-03-29,436.0768255035142
3097,104,2021-06-22,385.3917138941746
3098,360,2022-05-24,234.53930510531086
3099,390,2019-09-27,127.5070217872321
3100,91,2021-01-11,49.83353398499014
3101,68,2023-06-26,32.963917996601886
3102,122,2017-07-24,293.1112267342818
3103,397,2021-11-06,246.91206418220526
3104,109,2023-08-29,390.6251594602599
3105,489,2017-10-16,490.73484513372193
3106,216,2021-10-01,494.26143452040577
3107,38,2020-04-29,315.38774866304374
3108,496,2018-04-30,402.2139569510471
3109,450,2017-04-21,155.53980954225386
3110,345,2021-03-08,268.14296664666773
3111,371,2018-10-30,480.8878963041162
3112,60,2021-02-05,201.77552037870197
3113,52,2024-07-01,271.19656127608675
3114,68,2023-08-18,277.0790162441032
3115,278,2018-11-18,167.35681698278344
3116,408,2019-06-05,328.54706185337636
3117,433,2019-10-01,20.091289282052536
3118,423,2021-08-06,269.8885602074343
3119,236,2022-07-23,127.74916297060349
3120,287,2022-01-22,271.6118660730688
3121,333,2018-07-19,215.51114577692414
3122,146,2020-02-26,196.27336585235415
3123,193,2021-04-04,172.09161251728437
3124,482,2018-11-10,485.50673974655115
3125,210,2020-06-28,494.9438429685317
3126,315,2020-03-04,313.7090327693775
3127,145,2022-05-15,404.741807310513
3128,90,2018-11-24,268.4771695147732
3129,3,2022-05-20,243.82094013033242
3130,87,2017-06-30,213.824148790308
3131,294,2021-06-15,268.65770139375553
3132,176,2021-01-10,23.199455530983215
3133,336,2017-08-06,468.9162136716812
3134,85,2024-08-23,274.55657850860143
3135,119,2022-11-24,376.65919721042235
3136,319,2022-03-29,368.9400712791465
3137,58,2018-10-03,434.56985838018727
3138,44,2020-07-06,206.17090100225772
3139,185,2022-06-27,216.10391366787016
3140,268,2016-12-23,310.50427126719967
3141,132,2018-03-19,251.48262844305546
3142,148,2021-05-29,298.02092190581834
3143,260,2022-04-19,431.9167683207331
3144,379,2024-10-02,253.5123062394622
3145,34,2022-10-08,145.55399725424905
3146,125,2018-06-23,491.29026178244186
3147,220,2016-12-12,166.873209999055
3148,109,2023-09-07,226.49793103447314
3149,451,2020-03-29,360.92384639297353
3150,72,2022-10-05,213.30408126249478
3151,220,2021-01-11,193.42484207087045
3152,497,2024-03-14,283.01916792705873
3153,67,2024-02-10,215.55327246360628
3154,357,2020-09-11,269.77034510465944
3155,472,2017-06-20,252.2030838411183
3156,433,2023-04-27,307.72839149204947
3157,389,2023-07-02,404.36403411112366
3158,471,2021-08-05,263.41435000632225
3159,271,2017-03-28,258.1889802097853
3160,186,2023-02-19,23.01436805057655
3161,95,2022-05-09,425.838484387453
3162,363,2019-09-15,193.63831099368946
3163,270,2017-12-31,212.64088058738167
3164,410,2024-09-11,190.18267084969946
3165,403,2018-11-23,112.02652399854807
3166,363,2024-10-08,492.89651015704806
3167,201,2023-12-12,82.01553908884387
3168,217,2017-01-28,340.6495943285554
3169,330,2022-11-16,466.2556024907819
3170,413,2021-07-18,440.0340457137423
3171,119,2019-01-11,247.7055954948476
3172,157,2021-08-02,378.3931142763459
3173,290,2017-03-16,375.18047360295753
3174,80,2017-04-24,144.7148842193573
3175,347,2023-08-27,174.97763598293332
3176,357,2017-06-26,398.0500633815838
